BillID,KnessetNum,Name,PublicationDate,MagazineNumber,PageNumber,budget_publication
150172,7,"חוק נכסי נפקדים (פיצויים), התשל""ג-1973",1973-07-06 00:00:00,701,164,
147789,7,"חוק לתיקון פקודת מס הכנסה (מס' 2), התשכ""ב-1962 (תיקון מס' 6), התשל""ג-1973",1973-07-06 00:00:00,701,170,
147790,7,"חוק לתיקון פקודת מס הכנסה (מס' 3), התשכ""ג-1963 (תיקון מס' 2), התשל""ג-1973",1973-07-06 00:00:00,701,170,
148756,7,"חוק השבת אבידה, התשל""ג-1973",1973-07-06 00:00:00,702,172,
146895,7,"חוק איסור אפיית לילה (תיקון מס' 2), התשל""ג-1973",1973-07-12 00:00:00,703,176,
147268,7,"חוק הסדרי משפט ומינהל (תיקון), התשל""ג-1973",1973-07-13 00:00:00,704,178,
148725,7,"חוק שכר חברי הכנסת (תיקון מס' 10), התשל""ג-1973",1973-07-13 00:00:00,704,180,
148556,7,"חוק רשות נאות מרפא, התשל""ג-1973",1973-07-13 00:00:00,704,181,
150249,7,"חוק עבודת הנוער (תיקון מס' 7), התשל""ג-1973",1973-07-19 00:00:00,705,190,
148411,7,"חוק לתיקון פקודת הראיות, התשל""ג-1973",1973-07-19 00:00:00,705,191,
169099,7,"חוק לתיקון פקודת המכרות (מס' 2), התשל""ג-1973",1973-07-19 00:00:00,705,192,
147586,7,"חוק המכר (דירות), התשל""ג-1973",1973-07-20 00:00:00,706,196,
147741,7,"חוק מס הכנסה (פטור ממס על דמי שכירות של דירות למגורים) (הוראת שעה) (תיקון), התשל""ג-1973",1973-07-20 00:00:00,706,198,
148507,7,"חוק לתיקון דיני הרשויות המקומיות (מס' 4), התשל""ג-1973",1973-07-26 00:00:00,707,200,
148648,7,"חוק שירות המדינה (גמלאות) (תיקון מס' 6), התשל""ג-1973",1973-07-26 00:00:00,707,200,
148466,7,"חוק לתיקון פקודת ביטוח רכב מנועי (סיכוני צד שלישי), התשל""ג-1973",1973-07-26 00:00:00,707,201,
148586,7,"חוק שירות ביטחון (תיקון מס' 8), התשל""ג-1973",1973-07-26 00:00:00,707,201,
148351,7,"חוק הפיקוח על מצרכים ושירותים (תיקון מס' 4), התשל""ג-1973",1973-07-26 00:00:00,707,202,
148731,7,"חוק שכר שווה לעובדת ולעובד (תיקון מס' 2), התשל""ג-1973",1973-07-26 00:00:00,707,202,
146961,7,"חוק הביטוח הלאומי (תיקון מס' 13), התשל""ג-1973",1973-07-27 00:00:00,708,212,
148297,7,"חוק פיצויי פיטורים (תיקון מס' 3), התשל""ג-1973",1973-07-27 00:00:00,708,222,
148330,7,"חוק סדר הדין הפלילי (תיקון מס' 2), התשל""ג-1973",1973-07-27 00:00:00,709,224,
148937,7,"חוק התכנון והבנייה (תיקון מס' 4), התשל""ג-1973",1973-07-27 00:00:00,710,228,
147084,7,"חוק לתיקון פקודת בריאות העם (מס' 5), התשל""ג-1973",1973-07-27 00:00:00,710,232,
147450,7,חוק-יסוד: הממשלה (תיקון),1973-08-02 00:00:00,711,236,
148410,7,"חוק לתיקון פקודת הראיות (מס' 2), התשל""ג-1973",1973-08-02 00:00:00,711,236,
147788,7,"חוק לתיקון פקודת מס הכנסה (מס' 19), התשל""ג-1973",1973-08-02 00:00:00,711,238,
150211,7,"חוק נכי רדיפות הנאצים (תיקון מס' 3), התשל""ג-1973",1973-08-02 00:00:00,711,240,
316003,7,"חוק מילווה חסכון, התש""ל-1970 (תיקון מס' 3), התשל""ג-1973",1973-08-02 00:00:00,711,241,
316004,7,"חוק מילווה חסכון, התשל""א-1971 (תיקון מס' 2), התשל""ג-1973",1973-08-02 00:00:00,711,242,
316005,7,"חוק מילווה חסכון, התשל""ב-1972 (תיקון מס' 2), התשל""ג-1973",1973-08-02 00:00:00,711,243,
316006,7,"חוק מילווה חסכון, התשל""ג-1973 (תיקון), התשל""ג-1973",1973-08-02 00:00:00,711,244,
149810,7,"חוק הבחירות (דרכי תעמולה) (תיקון מס' 4), התשל""ג-1973",1973-08-02 00:00:00,711,245,
174518,7,"חוק הרשויות המקומיות (בחירות) (תיקון מס' 7), התשל""ג-1973",1973-08-02 00:00:00,711,246,
148506,7,"חוק לתיקון דיני הרשויות המקומיות (מס' 5), התשל""ג-1973",1973-08-02 00:00:00,711,248,
147361,7,"חוק חינוך ממלכתי (תיקון מס' 2), התשל""ג-1973",1973-08-02 00:00:00,711,249,
149826,7,"חוק לביטול פקודת הפיקוח על הבדואים, התשל""ג-1973",1973-08-02 00:00:00,711,249,
147421,7,"חוק חגורות בטיחות ברכב, התשל""ג-1973",1973-08-02 00:00:00,711,250,
148026,7,"חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון מס' 9), התשל""ג-1973",1973-08-03 00:00:00,712,252,
150186,7,"חוק הנכים (תגמולים ושיקום) (תיקון מס' 8), התשל""ג-1973",1973-08-03 00:00:00,712,254,
148647,7,"חוק שירות המדינה (גמלאות) (תיקון מס' 7), התשל""ג-1973",1973-08-03 00:00:00,712,255,
148296,7,"חוק פיצויי פיטורים (תיקון מס' 4), התשל""ג-1973",1973-08-03 00:00:00,712,258,
148621,7,"חוק שירות עבודה בשעת חירום (תיקון), התשל""ג-1973",1973-08-03 00:00:00,712,259,
148065,7,"חוק עבודת נשים (תיקון מס' 4), התשל""ג-1973",1973-08-03 00:00:00,712,260,
148679,7,"חוק שירות התעסוקה (תיקון מס' 2), התשל""ג-1973",1973-08-03 00:00:00,712,261,
147328,7,"חוק לתיקון פקודת ההקדשות לצורכי צדקה (מס' 2), התשל""ג-1973",1973-08-03 00:00:00,712,262,
147075,7,"חוק יחסי ממון בין בני זוג, התשל""ג-1973",1973-08-03 00:00:00,712,267,
148741,7,"חוק הגנת השכר (תיקון מס' 10), התשל""ג-1973",1973-08-03 00:00:00,712,270,
147351,7,"חוק זכות מטפחים, התשל""ג-1973",1973-08-23 00:00:00,713,272,
147573,7,"חוק המועצות למוצרי פירות וירקות (ייצור וייצוא), התשל""ג-1973",1973-08-23 00:00:00,714,292,
147576,7,"חוק מועצת הפירות (ייצור ושיווק), התשל""ג-1973",1973-08-23 00:00:00,715,310,
148044,7,"חוק הספנות (ימאים), התשל""ג-1973",1973-08-24 00:00:00,716,329,
147702,7,"חוק מילווה מלחמה, התשל""ד-1973",1973-10-17 00:00:00,717,3,
146986,7,"חוק הבחירות לכנסת השמינית ולרשויות המקומיות (הוראת שעה), התשל""ד-1973",1973-10-28 00:00:00,718,10,
146844,7,"חוק איגרות מדינת ישראל (מילווה הפיתוח והשיקום), התשל""ד-1973",1973-11-22 00:00:00,719,14,
148118,7,"חוק לעידוד השקעות הון (תיקון מס' 9), התשל""ד-1973",1973-11-22 00:00:00,719,16,
148117,7,"חוק לעידוד השקעות (חברות עתירות הון), התשל""ד-1973",1973-11-29 00:00:00,720,18,
148476,7,"חוק רשות השידור (תיקון מס' 4), התשל""ד-1973",1973-12-04 00:00:00,721,22,
146987,7,"חוק הבחירות לכנסת השמינית ולרשויות המקומיות (הוראות שעה) (מס' 2), התשל""ד-1973",1973-12-11 00:00:00,722,26,
147420,7,"חוק חגורות בטיחות ברכב (תיקון), התשל""ד-1973",1973-12-20 00:00:00,723,28,
147384,7,"חוק החיילים המשוחררים (הוראת שעה), התשל""ד-1973",1974-01-04 00:00:00,724,31,
150273,7,"חוק סמכויות חיפוש בשעת חירום (הוראת שעה) (תיקון), התשל""ד-1973",1974-01-04 00:00:00,724,34,
147533,8,"חוק מבקר המדינה (תיקון מס' 7), התשל""ד-1974",1974-02-24 00:00:00,725,38,
147654,8,"חוק מילווה פיתוח (תיקון מס' 12), התשל""ד-1974",1974-02-24 00:00:00,725,38,
149248,8,"חוק לקיום תקפן של תקנות-שעת-חירום (שונות), התשל""ד-1974",1974-02-28 00:00:00,726,40,
149043,8,"חוק לקיום תקפן של תקנות-שעת-חירום (ייצור חשמל, הולכתו וצריכתו), התשל""ד-1974",1974-02-28 00:00:00,726,41,
149108,8,"חוק לקיום תקפן של תקנות-שעת-חירום (פיקוח על מצרכים ושירותים -הוראות נוספות), התשל""ד-1974",1974-02-28 00:00:00,726,41,
148181,8,"חוק העיריות (ארנונה כללית) (הוראת שעה), התשל""ד-1974",1974-02-28 00:00:00,726,42,
149183,8,"חוק לקיום תקפן של תקנות שעת חירום (השטחים המוחזקים על-ידי צבא הגנה לישראל - שיפוט בעבירות ועזרה משפטית), התשל""ד-1974",1974-03-06 00:00:00,727,44,
149897,8,"חוק לתיקון פקודת המשטרה (מס' 3), התשל""ד-1974",1974-03-14 00:00:00,728,46,
149249,8,"חוק לקיום תקפן של תקנות-שעת-חירום (תשלום מקדמה למשרתים במילואים), התשל""ד-1974",1974-03-21 00:00:00,729,48,
147129,8,"חוק לתיקון פקודת בתי-הסוהר (מס' 3), התשל""ד-1974",1974-04-05 00:00:00,730,52,
147111,8,"חוק לתיקון פקודת בתי המשפט העירוניים (מס' 4), התשל""ד-1974",1974-04-05 00:00:00,730,54,
148101,8,"חוק לעידוד החסכון (ערבות למילוות והנחות ממס הכנסה) (תיקון מס' 2), התשל""ד-1974",1974-04-05 00:00:00,731,56,
147618,8,"חוק מילווה חסכון, התשל""ד-1974",1974-04-05 00:00:00,731,57,
147703,8,"חוק מילווה מלחמה (תיקון), התשל""ד-1974",1974-03-27 00:00:00,731,59,
147872,8,"חוק מס שירותים (מוסדות בנקאיים וחברות ביטוח) (תיקון), התשל""ד-1974",1974-04-05 00:00:00,731,60,
147793,8,"חוק לתיקון פקודת מס הכנסה (מס' 20), התשל""ד-1974",1974-04-12 00:00:00,732,64,
147607,8,"חוק מילווה ביטחון (מפעלים מאושרים), התשל""ד-1974",1974-04-12 00:00:00,732,67,
148138,8,"חוק עידוד התעשיה (מסים) (תיקון מס' 2), התשל""ד-1974",1974-04-12 00:00:00,732,68,
147856,8,"חוק מס רכוש וקרן פיצויים (תיקון מס' 8) (תיקון), התשל""ד-1974",1974-04-12 00:00:00,732,69,
147857,8,"חוק מס רכוש וקרן פיצויים (תיקון מס' 9), התשל""ד-1974",1974-04-12 00:00:00,732,69,
148325,8,"חוק לתיקון פקודת סדר הדין הפלילי (מעצר וחיפוש) (מס' 2), התשל""ד-1974",1974-04-12 00:00:00,732,70,
148585,8,"חוק שירות ביטחון (תיקון מס' 9), התשל""ד-1974",1974-04-12 00:00:00,732,70,
147551,8,"חוק להארכת תקפן של תקנות-שעת-חירום (הארכת מועדים) (הוראות נוספות), התשל""ד-1974",1974-04-12 00:00:00,732,71,
149107,8,"חוק לקיום תקפן של תקנות-שעת-חירום (פיקוח על מצרכים ושירותים -הוראות נוספות), התשל""ד-1974",1974-04-12 00:00:00,732,72,
146960,8,"חוק הביטוח הלאומי (תיקון מס' 15), התשל""ד-1974",1974-04-12 00:00:00,732,74,
148139,8,"חוק עידוד התעשיה (מסים) (תיקון מס' 3), התשל""ד-1974",1974-05-30 00:00:00,733,76,
148564,8,"חוק לתיקון פקודת השותפויות (מס' 3), התשל""ד-1974",1974-06-06 00:00:00,734,84,
148329,8,"חוק סדר הדין הפלילי (תיקון מס' 3), התשל""ד-1974",1974-06-26 00:00:00,735,86,
149899,8,"חוק המשטרה (הוראת שעה), התשל""ד-1974",1974-07-04 00:00:00,736,88,
149069,8,"חוק להארכת תקפן של תקנות ההגנה (כספים), התשל""ד-1974",1974-07-04 00:00:00,736,89,
150248,8,"חוק הנוער (טיפול והשגחה) (תיקון מס' 5), התשל""ד-1974",1974-07-04 00:00:00,736,89,
149221,8,"חוק לתיקון ולהארכת תוקף של תקנות-שעת-חירום (תשלומי חובה), התשל""ד-1974",1974-07-04 00:00:00,736,90,
147385,8,"חוק החיילים המשוחררים (הוראת שעה) (תיקון), התשל""ד-1974",1974-07-10 00:00:00,737,92,
149014,8,"חוק להארכת תוקף של תקנות-שעת-חירום (ביטוח מתנדבים לעבודה בשעת חירום), התשל""ד-1974",1974-07-10 00:00:00,737,92,
146926,8,"חוק הבוררות (תיקון), התשל""ד-1974",1974-07-10 00:00:00,737,93,
150160,8,"חוק לתיקון פקודת הנזיקין (מס' 5), התשל""ד-1974",1974-07-10 00:00:00,737,94,
147742,8,"חוק מס הכנסה (פטור ממס על דמי שכירות של דירות למגורים) (הוראת שעה), התשל""ד-1974",1974-07-18 00:00:00,738,96,
148471,8,"חוק רציפות הדיון בהצעות חוק (תיקון), התשל""ד-1974",1974-07-18 00:00:00,738,96,
146913,8,"חוק בול ביטחון (תיקון והארכת תקופת ההיטל) (תיקון מס' 10), התשל""ד-1974",1974-07-18 00:00:00,738,97,
147534,8,"חוק מבקר המדינה (הוראת שעה), התשל""ד-1974",1974-07-18 00:00:00,738,97,
147147,8,"חוק בתי קברות צבאיים (הוראת שעה), התשל""ד-1974",1974-07-18 00:00:00,738,98,
148448,8,"חוק רישוי עסקים (תיקון מס' 2), התשל""ד-1974",1974-07-18 00:00:00,739,100,
148609,8,"חוק שירות מילואים (תגמולים) (תיקון מס' 8), התשל""ד-1974",1974-07-21 00:00:00,740,104,
147458,8,חוק-יסוד: הכנסת (תיקון מס' 8),1974-07-25 00:00:00,741,108,
148045,8,"חוק הספנות (ימאים) (תיקון), התשל""ד-1974",1974-07-25 00:00:00,741,108,
148115,8,"חוק לעידוד השקעות הון (תיקון מס' 10), התשל""ד-1974",1974-07-25 00:00:00,741,108,
147394,8,"חוק חוזה קבלנות, התשל""ד-1974",1974-08-01 00:00:00,742,110,
147700,8,"חוק מילווה מלחמה על שבח מקרקעין, התשל""ד-1974",1974-08-08 00:00:00,743,114,
147822,8,"חוק מס מימון רכש (הוראת שעה), התשל""ד-1974",1974-08-23 00:00:00,744,118,
147704,8,"חוק מילווה מלחמה (תיקון מס' 2), התשל""ד-1974",1974-08-23 00:00:00,744,125,
147620,8,"חוק מילווה חסכון, התש""ל-1970 (תיקון מס' 4), התשל""ד-1974",1974-08-23 00:00:00,744,126,
147621,8,"חוק מילווה חסכון, התשל""א-1971 (תיקון מס' 3), התשל""ד-1974",1974-08-23 00:00:00,744,126,
147622,8,"חוק מילווה חסכון, התשל""ב-1972 (תיקון מס' 3), התשל""ד-1974",1974-08-23 00:00:00,744,127,
147623,8,"חוק מילווה חסכון, התשל""ג-1973 (תיקון מס' 2), התשל""ד-1974",1974-08-23 00:00:00,744,127,
147619,8,"חוק מילווה חסכון (תיקון), התשל""ד-1974",1974-08-23 00:00:00,744,128,
148691,8,"חוק השיפוט הצבאי (תיקון מס' 7), התשל""ד-1974",1974-08-23 00:00:00,744,128,
148584,8,"חוק שירות ביטחון (תיקון מס' 10), התשל""ד-1974",1974-08-23 00:00:00,744,129,
148431,8,"חוק רואי חשבון (הוראת שעה), התשל""ד-1974",1974-08-23 00:00:00,745,134,
150145,8,"חוק נוטריונים למסמכים יוצאי חוץ (הוראת שעה), התשל""ד-1974",1974-08-23 00:00:00,745,134,
148010,8,"חוק המקרקעין (תיקון מס' 3), התשל""ד-1974",1974-08-23 00:00:00,745,135,
147154,8,"חוק לתיקון פקודת הבטיחות בעבודה, התשל""ד-1974",1974-08-23 00:00:00,745,136,
147326,8,"חוק להגנת חיית הבר (תיקון), התשל""ד-1974",1974-08-23 00:00:00,745,143,
148515,8,"חוק לתיקון פקודת הרשויות המקומיות (מס עסקים) (מס' 6), התשל""ד-1974",1974-08-23 00:00:00,745,144,
147864,8,"חוק מס שבח מקרקעין (תיקון מס' 5), התשל""ה-1974",1974-10-18 00:00:00,746,2,
149250,8,"חוק להארכת תוקף של תקנות-שעת-חירום (משמר אזרחי), התשל""ה-1974",1974-10-18 00:00:00,746,4,
148328,8,"חוק סדר הדין הפלילי (תיקון מס' 4), התשל""ה-1974",1974-11-21 00:00:00,747,6,
148027,8,"חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון מס' 10), התשל""ה-1974",1974-11-21 00:00:00,748,10,
148248,8,"חוק דיני עונשין (דרכי ענישה) (תיקון מס' 3), התשל""ה-1974",1974-11-21 00:00:00,748,11,
150260,8,"חוק לתיקון פקודת סדרי השלטון והמשפט (מס' 15), התשל""ה-1974",1974-11-21 00:00:00,748,11,
147255,8,"חוק ההוצאה לפועל (תיקון מס' 3), התשל""ה-1974",1974-11-21 00:00:00,748,12,
