מזהה ייחודי להצעות חוק,המספר של הצעת החוק הממשלתית,סטטוס הצעת החוק הממשלתית,מספר הכנסת,האם הוחל על הצעת החוק דין רציפות,סיבת העצירה,סדרת הפרסום לקריאה הראשונה,הועדה המטפלת,שם ההצעה,מזהה ההצעה שאליה מוזגה ההצעה,מזהה ההצעה לפיצוול,שם מוצע לפיצול,תיאור סוגי המסמכים הקשורים,סוגי שינויים לשם ההצעה
158359,2407,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2407 ,מיום 00:00:00",הכספים,"חוק מס שבח מקרקעין (פטור במכירת דירת מגורים) (הוראת שעה) (תיקון מס' 2), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,
158261,2252,התקבלה בקריאה שלישית,13,,,,החוץ והבטחון,"חוק שירות בטחון (הוראת שעה), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה | תיקון טעות
158190,2373,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2373 ,מיום 00:00:00",הכלכלה,"חוק לתיקון פקודת התעבורה (מס' 37), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158187,2367,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2367 ,מיום 00:00:00",העבודה והרווחה,"חוק לצמצום ממדי העוני (תיקוני חקיקה) (צעדים משלימים), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158186,2393,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2393 ,מיום 00:00:00",הכספים,"חוק יישום ההסכם בדבר העברה מכינה של סמכויות לרשות הפלסטינית (תיקוני חקיקה והוראות שונות), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158093,,התקבלה בקריאה שלישית,13,,,,,"חוק הביטוח הלאומי [נוסח משולב], התשנ""ה-1995",,,,חוק - פרסום ברשומות,
157918,2375,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2375 ,מיום 00:00:00",הכספים,"חוק מילווה קצר מועד (תיקון מס' 6), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157917,2375,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2375 ,מיום 00:00:00",הכספים,"חוק בנק ישראל (תיקון מס' 18), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157914,2368,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2368 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק לשכת עורכי הדין (תיקון מס' 24), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157912,2304,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2304 ,מיום 00:00:00",העבודה והרווחה,"חוק הביטוח הלאומי (תיקון מס' 100), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157911,2292,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2292 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק האזנת סתר (תיקון), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157908,2316,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2316 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק לתיקון פקודת התעבורה (מס' 34), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157900,2336,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2336 ,מיום 00:00:00",הכלכלה,"חוק הגנת הצרכן (תיקון מס' 4), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157893,2345,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2345 ,מיום 00:00:00",הכספים,"חוק מילווה המדינה (תיקון מס' 11), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157890,2338,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2338 ,מיום 00:00:00",הכספים,"חוק בנק ישראל (תיקון מס' 17), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157888,2354,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2354 ,מיום 00:00:00",הכספים,"חוק יסודות התקציב (תיקון מס' 20), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157887,2364,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2364 ,מיום 00:00:00",הכספים,"חוק לתיקון פקודת מס הכנסה (מס' 102), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157765,2295,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2295 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק המקרקעין (תיקון מס' 16), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157613,2130,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2130 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק ההסכם בדבר מעמדם של אנשי סגל ארצות הברית של אמריקה, התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה | תיקון טעות
157611,2123,התקבלה בקריאה שלישית,13,1,,,העבודה והרווחה,"חוק החומרים המסוכנים, התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,
157610,2130,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2130 ,מיום 00:00:00",העבודה והרווחה,"חוק הפיקוח על מוסדות לטיפול במשתמשים בסמים, התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157609,2124,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2124 ,מיום 00:00:00",החוץ והבטחון,"חוק ההתגוננות האזרחית (תיקון מס' 8), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157608,2123,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2123 ,מיום 00:00:00",העבודה והרווחה,"חוק לתיקון פקודת הרוקחים (מס' 2), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157607,2112,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2112 ,מיום 00:00:00",הכלכלה,"חוק לתיקון פקודת התעבורה (מס' 31), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157606,2117,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2117 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק שירות המדינה (מינויים) (תיקון מס' 6), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157605,2114,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2114 ,מיום 00:00:00",החינוך והתרבות,"חוק רשות השידור (תיקון מס' 8), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157604,2098,התקבלה בקריאה שלישית,13,1,,,החוקה חוק ומשפט,"חוק העונשין  (תיקון מס' 39) (חלק מקדמי וחלק כללי), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה | תיקון טעות
157600,2076,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2076 ,מיום 00:00:00",הכנסת,"חוק השיפוט הצבאי (תיקון מס' 23), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157598,2042,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2042 ,מיום 00:00:00",העבודה והרווחה,"חוק לתיקון פקודת הרוקחים (מס' 3), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157543,2281,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2281 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק בתי דין רבניים (קיום פסקי דין של גירושין) (הוראת שעה), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157424,2245,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2245 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק יחסי ממון בין בני זוג (תיקון מס' 2), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
157357,2351,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2351 ,מיום 00:00:00",החוץ והבטחון,"חוק יישום חוזה השלום בין מדינת ישראל לבין הממלכה הירדנית ההאשמית, התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157295,2273,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2273 ,מיום 00:00:00",הכנסת,"חוק להסדר ההימורים בספורט (תיקון מס' 3), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חומר רקע | חוק - פרסום ברשומות,לקריאה הראשונה
157294,2355,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2355 ,מיום 00:00:00",,"חוק זכיון ים המלח (תיקוני חקיקה), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157292,2324,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2324 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק עזרה משפטית למדינות חוץ (תיקון), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157287,2308,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2308 ,מיום 00:00:00",הפנים ואיכות הסביבה,"חוק איסור הלנה (תיקוני חקיקה - הוראות שעה), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157286,2178,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2178 ,מיום 00:00:00",הכספים,"חוק לתיקון דיני הרכישה לצורכי ציבור (תיקון מס' 8), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
157225,2313,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2313 ,מיום 00:00:00",הכספים,"חוק הסדרים במשק המדינה (תיקוני חקיקה), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה | תיקון טעות
156924,,התקבלה בקריאה שלישית,13,,,,הכספים,"חוק התקציב (מס' 2) לשנת הכספים 1994, התשנ""ה-1994",,,,,תיקון טעות
156922,2321,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2321 ,מיום 00:00:00",העבודה והרווחה,"חוק ביטוח בריאות ממלכתי (תיקון מס' 2), התשנ""ה-1994",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
156892,2312,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2312 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק חובת המכרזים (תיקון מס' 7), התשנ""ה-1994",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
156890,2319,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2319 ,מיום 00:00:00",הפנים ואיכות הסביבה,"חוק הליכי תכנון ובנייה (הוראת שעה) (תיקון מס' 6), התשנ""ה-1994",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
156888,2314,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2314 ,מיום 00:00:00",העבודה והרווחה,"חוק עובדים זרים (העסקה שלא כדין) (תיקון מס' 2), התשנ""ה-1994",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
156887,2314,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2314 ,מיום 00:00:00",הכספים,"חוק קרנות פנסיה (קרנות חדשות) (הוראת שעה) (תיקון), התשנ""ה-1994",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
