bill_id,knesset_num,sub_type,status,ancestor_first_plenum_discussion,presented_to_plenum,merged_first_call,from_presented_to_first_call,from_presented_to_first_call_without_pagra,merged_last_call,from_last_call_to_first_relevant_committee_discussion,from_last_call_to_first_relevant_committee_discussion_without_pagra,from_first_relevant_committee_discussions_to_last,from_first_relevant_committee_discussions_to_last_without_pagra,from_presented_to_plenum_to_publication,from_presented_to_plenum_to_publication_without_pagra,from_first_plenum_discussion_to_publication,from_first_plenum_discussion_to_publication_without_pagra,publication_date,dates_comments
474507,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2012-08-06,2012-08-06,2012-08-06,0,0,2012-08-06,,,,,,,,,,"used ancestor pass to committee vote as presented to plenum, used ancestor pass to committee vote as first call, used ancestor pass to committee vote as last call"
343929,18,ממשלתית,התקבלה בקריאה שלישית,2010-03-17,2010-03-17,2010-03-17,0,0,2010-03-17,41,2,49,49,105,66,105,66,2010-06-30,used pass to committee vote as presented to plenum
343930,18,ממשלתית,התקבלה בקריאה שלישית,2010-03-17,2010-03-17,2010-03-17,0,0,2010-03-17,41,2,49,49,105,66,105,66,2010-06-30,used pass to committee vote as presented to plenum
343932,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2010-03-17,2012-01-18,2012-01-18,0,0,2012-01-18,-632,-425,694,487,,,,,,"used ancestor pass to committee vote as presented to plenum, used ancestor pass to committee vote as first call, used ancestor pass to committee vote as last call"
343935,18,ממשלתית,התקבלה בקריאה שלישית,2010-03-17,2010-03-17,2010-03-17,0,0,2010-03-17,40,1,2,2,78,39,78,39,2010-06-03,used pass to committee vote as presented to plenum
475437,18,ממשלתית,התקבלה בקריאה שלישית,2009-04-01,2012-05-07,2012-05-07,0,0,2012-10-16,-1,0,0,0,162,84,1294,832,2012-10-16,"used ancestor pass to committee vote as presented to plenum, used ancestor pass to committee vote as first call"
475509,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475510,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475511,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475512,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475514,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475516,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475517,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475518,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475520,18,ממשלתית,הונחה על שולחן הכנסת לקריאה ראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475521,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-10-15,2012-10-15,2012-10-15,0,0,2012-10-15,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
475669,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2012-11-05,2012-11-05,2012-11-05,0,0,2012-11-05,15,0,0,0,,,,,,used pass to committee vote as presented to plenum
344629,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2010-05-03,2010-05-03,2010-05-03,0,0,2010-05-03,100,80,91,30,,,,,,used pass to committee vote as presented to plenum
475873,18,ממשלתית,הונחה על שולחן הכנסת לקריאה ראשונה,,,,,,,,,,,,,,,,"failed to find presented to plenum, failed to find first call, failed to find last call"
475874,18,ממשלתית,הונחה על שולחן הכנסת לקריאה ראשונה,,,,,,,,,,,,,,,,"failed to find presented to plenum, failed to find first call, failed to find last call"
475875,18,ממשלתית,הונחה על שולחן הכנסת לקריאה ראשונה,,,,,,,,,,,,,,,,"failed to find presented to plenum, failed to find first call, failed to find last call"
475876,18,ממשלתית,הונחה על שולחן הכנסת לקריאה ראשונה,,,,,,,,,,,,,,,,"failed to find presented to plenum, failed to find first call, failed to find last call"
475877,18,ממשלתית,הונחה על שולחן הכנסת לקריאה ראשונה,,,,,,,,,,,,,,,,"failed to find presented to plenum, failed to find first call, failed to find last call"
476522,18,ממשלתית,התקבלה בקריאה שלישית,2012-12-20,2012-12-20,2012-12-20,0,0,2012-12-21,-1,0,0,0,7,0,7,0,2012-12-27,used pass to committee vote as presented to plenum
476523,18,ממשלתית,התקבלה בקריאה שלישית,2012-12-20,2012-12-20,2012-12-20,0,0,2012-12-21,-1,0,0,0,7,0,7,0,2012-12-27,used pass to committee vote as presented to plenum
345889,18,ממשלתית,התקבלה בקריאה שלישית,2009-07-27,2009-12-09,2009-12-09,0,0,2010-03-08,106,67,29,29,232,186,367,250,2010-07-29,"used ancestor pass to committee vote as presented to plenum, used ancestor pass to committee vote as first call, used ancestor pass to committee vote as last call"
348670,18,ממשלתית,התקבלה בקריאה שלישית,2010-05-10,2010-05-10,2010-05-10,0,0,2010-05-10,35,35,0,0,36,36,36,36,2010-06-15,used pass to committee vote as presented to plenum
348671,18,ממשלתית,התקבלה בקריאה שלישית,2010-05-17,2010-05-17,2010-05-17,0,0,2010-05-17,44,44,7,7,58,58,58,58,2010-07-14,used pass to committee vote as presented to plenum
434688,18,ממשלתית,לדיון במליאה לקראת הקריאה הראשונה,2012-05-01,2012-05-01,2012-05-01,0,0,2012-05-01,,,,,,,,,,"used presented to plenum as first call, used first call as last call"
353096,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-28,2010-06-28,2010-06-28,0,0,2010-06-28,119,38,212,170,352,229,352,229,2011-06-15,used pass to committee vote as presented to plenum
355370,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-07,2010-06-07,2010-06-07,0,0,2010-06-07,,,,,52,45,52,45,2010-07-29,used pass to committee vote as presented to plenum
355530,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-28,2010-06-28,2010-06-28,0,0,2010-06-28,127,46,0,0,164,83,164,83,2010-12-09,used pass to committee vote as presented to plenum
357669,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-07,2010-06-07,2010-06-07,0,0,2010-06-07,707,465,50,50,787,541,787,541,2012-08-02,used pass to committee vote as presented to plenum
358630,18,ממשלתית,התקבלה בקריאה שלישית,2010-05-24,2010-06-07,2010-06-07,0,0,2010-06-07,38,38,0,0,49,45,63,59,2010-07-26,used pass to committee vote as presented to plenum
359037,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-14,2010-06-14,2010-06-14,0,0,2010-06-14,14,14,21,21,42,38,42,38,2010-07-26,used pass to committee vote as presented to plenum
359929,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-14,2010-06-14,2010-06-14,0,0,2010-06-14,385,262,28,28,427,296,427,296,2011-08-15,used pass to committee vote as presented to plenum
360189,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-14,2010-06-14,2010-06-14,0,0,2010-06-14,1,1,0,0,16,16,16,16,2010-06-30,used pass to committee vote as presented to plenum
360489,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-28,2010-06-28,2010-06-28,0,0,2010-06-28,16,16,0,0,28,24,28,24,2010-07-26,used pass to committee vote as presented to plenum
362527,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-21,2010-06-21,2010-06-21,0,0,2010-06-21,2,2,180,99,224,143,224,143,2011-01-31,used pass to committee vote as presented to plenum
364729,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-28,2010-06-28,2010-06-28,0,0,2010-06-28,8,8,0,0,24,24,24,24,2010-07-22,used pass to committee vote as presented to plenum
364733,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-28,2010-06-28,2010-06-28,0,0,2010-06-28,9,9,0,0,24,24,24,24,2010-07-22,used pass to committee vote as presented to plenum
364734,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-28,2010-06-28,2010-06-28,0,0,2010-06-28,113,32,42,42,198,117,198,117,2011-01-12,used pass to committee vote as presented to plenum
364735,18,ממשלתית,התקבלה בקריאה שלישית,2010-06-28,2010-06-28,2010-06-28,0,0,2010-06-28,7,7,0,0,24,24,24,24,2010-07-22,used pass to committee vote as presented to plenum
365449,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-12,2010-07-12,2010-07-12,0,0,2010-07-12,379,256,16,12,555,348,555,348,2012-01-18,used pass to committee vote as presented to plenum
365909,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2006-07-03,2007-01-10,2007-01-10,0,0,2010-07-12,148,67,470,344,,,,,,"used ancestor pass to committee vote as presented to plenum, used ancestor pass to committee vote as first call"
367029,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-05,2010-07-05,2010-07-05,0,0,2010-07-05,6,6,0,0,24,17,24,17,2010-07-29,used pass to committee vote as presented to plenum
367072,18,ממשלתית,נעצרה,2010-07-12,2010-07-12,2010-07-12,0,0,2010-07-12,,,,,,,,,,used pass to committee vote as presented to plenum
367075,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-12,2010-07-12,2010-07-12,0,0,2010-07-12,92,11,0,0,104,23,104,23,2010-10-24,used pass to committee vote as presented to plenum
367078,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-12,2010-07-12,2010-07-12,0,0,2010-07-12,7,7,0,0,17,10,17,10,2010-07-29,used pass to committee vote as presented to plenum
368209,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-12,2010-07-12,2010-07-12,0,0,2010-07-12,,,,,14,10,14,10,2010-07-26,used pass to committee vote as presented to plenum
368695,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-12,2010-07-12,2010-07-12,0,0,2010-07-12,7,7,238,157,272,184,272,184,2011-04-10,used pass to committee vote as presented to plenum
369109,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-12,2010-07-12,2010-07-12,0,0,2010-07-12,9,9,0,0,10,10,10,10,2010-07-22,used pass to committee vote as presented to plenum
369190,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-21,2010-07-21,2010-07-21,0,0,2010-07-21,188,107,0,0,211,130,211,130,2011-02-17,used pass to committee vote as presented to plenum
369194,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-21,2010-07-21,2010-07-21,0,0,2010-07-21,180,99,0,0,211,130,211,130,2011-02-17,used pass to committee vote as presented to plenum
369195,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-21,2010-07-21,2010-07-21,0,0,2010-07-21,89,8,0,0,120,39,120,39,2010-11-18,used pass to committee vote as presented to plenum
369610,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-13,2010-07-13,2010-07-13,0,0,2010-07-13,20,9,140,70,219,138,219,138,2011-02-17,used pass to committee vote as presented to plenum
369690,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-21,2010-07-21,2010-07-21,0,0,2010-07-21,179,98,43,43,249,168,249,168,2011-03-27,used pass to committee vote as presented to plenum
370951,18,ממשלתית,התקבלה בקריאה שלישית,2009-12-07,2010-07-21,2010-07-21,0,0,2010-07-21,103,22,548,387,683,441,909,628,2012-06-03,used pass to committee vote as presented to plenum
370956,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-21,2010-07-21,2010-07-21,0,0,2010-07-21,180,99,0,0,211,130,211,130,2011-02-17,used pass to committee vote as presented to plenum
371029,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-21,2010-07-21,2010-07-21,0,0,2010-07-21,239,158,5,5,263,175,263,175,2011-04-10,used pass to committee vote as presented to plenum
371031,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2010-07-21,2010-07-21,2010-07-21,0,0,2010-07-21,235,154,422,261,,,,,,used pass to committee vote as presented to plenum
371032,18,ממשלתית,התקבלה בקריאה שלישית,2010-07-21,2010-07-21,2010-07-21,0,0,2010-07-21,96,15,51,51,158,77,158,77,2010-12-26,used pass to committee vote as presented to plenum
240235,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2007-02-28,2007-02-28,2007-02-28,0,0,2007-02-28,839,463,19,19,,,,,,used pass to committee vote as presented to plenum
240964,18,ממשלתית,התקבלה בקריאה שלישית,2007-03-12,2007-03-12,2007-03-12,0,0,2007-03-12,946,499,75,75,1065,618,1065,618,2010-02-09,used pass to committee vote as presented to plenum
241632,18,ממשלתית,התקבלה בקריאה שלישית,2007-03-21,2007-03-21,2007-03-21,0,0,2007-03-21,812,436,189,118,1033,586,1033,586,2010-01-17,"used last preliminary call as presented to plenum, used presented to plenum as first call, used first call as last call"
242258,18,ממשלתית,התקבלה בקריאה שלישית,2007-05-08,2007-05-08,2007-05-08,0,0,2007-05-08,1086,642,19,19,1132,688,1132,688,2010-06-13,used pass to committee vote as presented to plenum
252658,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2007-07-25,2007-07-25,2007-07-25,0,0,2007-07-25,1189,664,0,0,,,,,,used pass to committee vote as presented to plenum
253388,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2007-07-16,2007-07-16,2007-07-16,0,0,2012-03-05,-784,-538,784,538,,,,,,used pass to committee vote as presented to plenum
254313,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2007-07-25,2007-07-25,2007-07-25,0,0,2007-07-25,1197,672,229,187,,,,,,used pass to committee vote as presented to plenum
385529,18,ממשלתית,לאישור פיצול במליאה,2009-06-17,2009-06-17,2009-06-17,0,0,2009-06-17,,,,,,,,,,"used ancestor pass to committee vote as presented to plenum, used ancestor pass to committee vote as first call, used ancestor pass to committee vote as last call"
254659,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2007-06-11,2007-06-11,2007-06-11,0,0,2007-06-11,,,,,,,,,,"used ancestor pass to committee vote as presented to plenum, used ancestor pass to committee vote as first call, used ancestor pass to committee vote as last call"
257590,18,ממשלתית,התקבלה בקריאה שלישית,2007-11-26,2007-11-26,2007-11-26,0,0,2007-11-26,595,331,0,0,609,345,609,345,2009-07-27,used pass to committee vote as presented to plenum
388772,18,ממשלתית,בהכנה לקריאה שנייה-שלישית בוועדה,2009-06-17,2009-06-17,2009-06-17,0,0,2009-06-17,,,,,,,,,,"used ancestor pass to committee vote as presented to plenum, used ancestor pass to committee vote as first call, used ancestor pass to committee vote as last call"
